elevation,mindate,maxdate,latitude,name,datacoverage,id,elevationUnit,longitude
377,2018-06-27,2022-05-31,46.292051,"FERGUS FALLS 0.5 N, MN US",0.5994,GHCND:US1MNOT0027,METERS,-96.075773
381.3,2018-04-15,2020-02-14,46.28137,"FERGUS FALLS 5.7 E, MN US",0.8718,GHCND:US1MNOT0030,METERS,-95.95705
425.2,2018-05-09,2023-10-26,46.29584,"HENNING 6.9 WSW, MN US",0.1117,GHCND:US1MNOT0032,METERS,-95.58199
415.1,2018-06-17,2023-10-31,46.594187,"PERHAM 5.7 E, MN US",0.1875,GHCND:US1MNOT0033,METERS,-95.453411
411.8,2020-04-07,2024-01-24,46.23918,"BATTLE LAKE 3.3 SSE, MN US",1,GHCND:US1MNOT0036,METERS,-95.697183
426.1,2021-04-07,2024-01-29,46.391682,"DEER CREEK 0.1 WNW, MN US",0.9728,GHCND:US1MNOT0042,METERS,-95.323604
410,2022-05-01,2022-11-11,46.53376,"PELICAN RAPIDS 4.7 ESE, MN US",0.9925,GHCND:US1MNOT0043,METERS,-96.00177
406,2023-04-11,2024-01-19,46.3944,"BATTLE LAKE 7.6 N, MN US",0.7359,GHCND:US1MNOT0056,METERS,-95.7188
350.8,2015-06-01,2024-01-30,48.07,"GOODRIDGE 7.4 SW, MN US",0.9995,GHCND:US1MNPG0003,METERS,-95.91972222
343.8,2015-06-01,2024-01-30,48.1168515980244,"THIEF RIVER FALLS 0.3 NW, MN US",0.998,GHCND:US1MNPG0004,METERS,-96.1799470335245
344.7,2020-04-13,2021-12-01,48.117916,"THIEF RIVER FALLS 0.6 NW, MN US",0.7692,GHCND:US1MNPG0007,METERS,-96.185115
271,2010-05-01,2014-09-03,47.78604,"CROOKSTON 1.0 NE, MN US",0.7543,GHCND:US1MNPK0001,METERS,-96.592183
376.7,2010-11-01,2024-01-04,47.585587,"ERSKINE 7.6 SW, MN US",0.9541,GHCND:US1MNPK0002,METERS,-96.127946
361.2,2011-12-01,2014-02-19,47.603984,"FERTILE 6.5 NE, MN US",0.7044,GHCND:US1MNPK0008,METERS,-96.196154
348.7,2013-03-14,2023-12-23,47.5339096784592,"FERTILE 0.6 E, MN US",0.0876,GHCND:US1MNPK0011,METERS,-96.2757293879986
271.6,2014-09-01,2024-01-30,47.77778,"CROOKSTON 0.6 ENE, MN US",0.9996,GHCND:US1MNPK0013,METERS,-96.593889
360.9,2017-07-25,2024-01-30,47.666252,"MENTOR 2.5 SSW, MN US",0.8127,GHCND:US1MNPK0015,METERS,-96.173287
452,2018-05-08,2023-08-11,47.539513,"LENGBY 1.7 NNE, MN US",1,GHCND:US1MNPK0018,METERS,-95.626239
278.9,2021-04-01,2024-01-19,48.058618,"EUCLID 6.2 NNE, MN US",0.802,GHCND:US1MNPK0021,METERS,-96.6075112
252.7,2021-03-23,2024-01-29,47.999039,"EAST GRAND FORKS 4.9 N, MN US",0.7114,GHCND:US1MNPK0022,METERS,-97.019764
310.6,2021-04-22,2023-10-24,47.7567542,"CROOKSTON 9.9 E, MN US",0.6605,GHCND:US1MNPK0023,METERS,-96.3955433
296.6,2021-04-07,2023-10-26,47.7711,"CROOKSTON 8.8 E, MN US",0.4623,GHCND:US1MNPK0024,METERS,-96.4177
366.7,2022-04-19,2023-10-27,47.66085,"ERSKINE 0.4 SE, MN US",0.693,GHCND:US1MNPK0027,METERS,-96.0095
254.8,2022-05-10,2023-10-30,47.904062,"EAST GRAND FORKS 1.7 S, MN US",0.6215,GHCND:US1MNPK0028,METERS,-97.007178
369.1,2010-03-01,2010-11-30,47.6074,"ERSKINE 4.1 SSW, MN US",0.9961,GHCND:US1MNPK0991,METERS,-96.03536
348.4,2014-04-01,2022-09-28,46.177518,"ASKOV 0.8 S, MN US",0.9993,GHCND:US1MNPN0006,METERS,-92.784161
297.2,2016-04-05,2023-10-27,45.780594,"PINE CITY 6.1 SW, MN US",0.3512,GHCND:US1MNPN0011,METERS,-93.073451
321,2016-07-01,2019-05-17,46.041919,"HINCKLEY 3.0 NW, MN US",0.5956,GHCND:US1MNPN0012,METERS,-92.973007
293.2,2018-04-27,2023-11-08,46.006297,"HINCKLEY 14.0 E, MN US",0.4238,GHCND:US1MNPN0015,METERS,-92.633322
346.6,2018-05-18,2019-05-20,46.162937,"FINLAYSON 3.3 SSE, MN US",0.3261,GHCND:US1MNPN0016,METERS,-92.894799
304.5,2019-04-09,2023-07-28,45.89189,"BROOK PARK 3.9 S, MN US",0.9986,GHCND:US1MNPN0017,METERS,-93.063064
291.1,2018-10-04,2023-12-26,45.841939,"PINE CITY 1.8 ENE, MN US",0.5525,GHCND:US1MNPN0019,METERS,-92.935592
313,2020-04-29,2020-10-13,46.09127,"SANDSTONE 19.6 E, MN US",0.7381,GHCND:US1MNPN0026,METERS,-92.45936
335.6,2020-05-14,2022-12-09,46.047977,"HINCKLEY 2.4 N, MN US",0.8691,GHCND:US1MNPN0028,METERS,-92.92574
291.4,2021-04-01,2024-01-29,45.821919,"PINE CITY 0.7 SSW, MN US",0.882,GHCND:US1MNPN0032,METERS,-92.975839
331.3,2021-03-15,2024-01-30,46.3621,"STURGEON LAKE 7.5 ESE, MN US",1,GHCND:US1MNPN0033,METERS,-92.6706
349.3,2022-04-23,2024-01-30,46.3749112,"KERRICK 3.0 NNE, MN US",0.7948,GHCND:US1MNPN0035,METERS,-92.551778
335.3,2022-03-17,2024-01-30,46.389106,"STURGEON LAKE 0.4 ENE, MN US",0.692,GHCND:US1MNPN0037,METERS,-92.815817
350.8,2023-01-18,2024-01-30,46.179732,"ASKOV 5.7 E, MN US",0.9524,GHCND:US1MNPN0041,METERS,-92.664055
331.3,2022-09-15,2024-01-29,46.128813,"SANDSTONE 0.1 WSW, MN US",0.7719,GHCND:US1MNPN0045,METERS,-92.866334
338.9,2023-04-24,2023-10-27,46.4163,"MOOSE LAKE 2.4 SE, MN US",0.9412,GHCND:US1MNPN0052,METERS,-92.735814
360,2010-05-01,2010-11-11,45.613442,"STARBUCK 0.3 WNW, MN US",0.9956,GHCND:US1MNPP0002,METERS,-95.539478
373.4,2011-04-01,2015-12-02,45.48472222,"GLENWOOD 11.5 S, MN US",0.9994,GHCND:US1MNPP0003,METERS,-95.37833333
316.4,2011-04-01,2023-10-26,45.5229,"HANCOCK 4.4 ENE, MN US",0.8569,GHCND:US1MNPP0004,METERS,-95.7115
438.6,2015-03-01,2016-08-18,45.730464,"GLENWOOD 5.5 N, MN US",0.998,GHCND:US1MNPP0006,METERS,-95.361782
424.6,2020-08-01,2024-01-11,45.650777,"GLENWOOD 1.2 E, MN US",0.3915,GHCND:US1MNPP0011,METERS,-95.339665
353.9,2020-06-01,2023-10-27,45.61806,"GLENWOOD 6.8 WSW, MN US",0.508,GHCND:US1MNPP0014,METERS,-95.49607
351.1,2022-05-31,2023-12-22,45.594732,"STARBUCK 1.2 S, MN US",0.7233,GHCND:US1MNPP0016,METERS,-95.528297
417.9,2023-04-25,2023-10-28,45.6887,"GLENWOOD 4.3 NE, MN US",0.8984,GHCND:US1MNPP0019,METERS,-95.29206
481.9,2011-03-01,2021-02-21,43.8759219,"EDGERTON 0.5 W, MN US",0.9993,GHCND:US1MNPS0001,METERS,-96.14056
496.5,2018-05-01,2018-09-21,43.85162,"JASPER 0.3 ESE, MN US",0.9925,GHCND:US1MNPS0004,METERS,-96.39158
481.6,2018-08-16,2024-01-30,43.87444,"EDGERTON 0.2 WSW, MN US",0.9995,GHCND:US1MNPS0006,METERS,-96.13328
332.2,2009-12-01,2024-01-30,44.4640053,"MONTGOMERY 3.2 ENE, MN US",1,GHCND:US1MNRC0001,METERS,-93.5197647
335.3,2010-04-01,2023-10-29,44.499375,"LONSDALE 1.9 NW, MN US",0.7352,GHCND:US1MNRC0003,METERS,-93.445552
290.2,2010-10-01,2014-11-25,44.469018,"NORTHFIELD 0.9 NNW, MN US",1,GHCND:US1MNRC0005,METERS,-93.168909
306.9,2011-03-01,2012-11-04,44.387465,"DUNDAS 3.2 SSW, MN US",0.9972,GHCND:US1MNRC0008,METERS,-93.239231
347.2,2011-11-01,2022-01-08,44.519989,"NEW PRAGUE 4.8 ESE, MN US",1,GHCND:US1MNRC0011,METERS,-93.484666
297.5,2015-04-01,2023-10-24,44.448417,"NORTHFIELD 0.8 SE, MN US",0.9961,GHCND:US1MNRC0021,METERS,-93.150528
337.1,2017-04-10,2023-12-26,44.5152605977631,"LONSDALE 2.8 NNE, MN US",0.5816,GHCND:US1MNRC0027,METERS,-93.3997485085455
349.9,2017-03-29,2018-06-18,44.3774,"FARIBAULT 7.6 NW, MN US",0.6353,GHCND:US1MNRC0028,METERS,-93.3862
303.3,2018-04-23,2019-11-25,44.299379,"FARIBAULT 0.1 NE, MN US",0.6804,GHCND:US1MNRC0030,METERS,-93.27732
303,2020-03-28,2022-05-30,44.40859,"NORTHFIELD 3.9 SSW, MN US",0.1851,GHCND:US1MNRC0036,METERS,-93.20025
289.6,2020-04-01,2021-10-13,44.44838,"NORTHFIELD 1.2 ESE, MN US",0.9998,GHCND:US1MNRC0037,METERS,-93.139626
316.1,2020-04-01,2024-01-30,44.276394,"FARIBAULT 1.6 S, MN US",0.9464,GHCND:US1MNRC0038,METERS,-93.273062
338.3,2020-04-19,2023-06-26,44.30011,"FARIBAULT 1.1 E, MN US",0.8273,GHCND:US1MNRC0039,METERS,-93.25622
367.9,2020-04-03,2023-10-27,44.27958,"FARIBAULT 3.5 ESE, MN US",0.2057,GHCND:US1MNRC0040,METERS,-93.21301
294.7,2020-05-18,2021-10-29,44.46348,"NORTHFIELD 0.5 NNW, MN US",1,GHCND:US1MNRC0042,METERS,-93.16601
316.4,2020-04-19,2021-03-06,44.42839,"NORTHFIELD 2.1 SSW, MN US",1,GHCND:US1MNRC0043,METERS,-93.1738
297.8,2020-04-27,2023-10-25,44.46147,"NORTHFIELD 0.4 NW, MN US",0.3571,GHCND:US1MNRC0044,METERS,-93.1678
312.7,2020-05-01,2023-10-25,44.323471,"FARIBAULT 1.7 N, MN US",0.2222,GHCND:US1MNRC0045,METERS,-93.276659
343.2,2020-08-01,2024-01-30,44.282494,"WATERVILLE 5.0 NE, MN US",0.9867,GHCND:US1MNRC0050,METERS,-93.515583
304.2,2021-04-07,2023-12-26,44.291673,"FARIBAULT 0.7 SW, MN US",0.2314,GHCND:US1MNRC0052,METERS,-93.287782
303,2021-04-17,2023-10-29,44.435396,"NORTHFIELD 1.6 SSW, MN US",0.4892,GHCND:US1MNRC0055,METERS,-93.170807
330.7,2021-03-26,2023-10-28,44.501265,"LONSDALE 2.3 NW, MN US",0.5216,GHCND:US1MNRC0056,METERS,-93.453501
294.1,2021-05-19,2024-01-30,44.4548757,"NORTHFIELD 0.6 ESE, MN US",0.8956,GHCND:US1MNRC0057,METERS,-93.1503006
296.6,2018-04-27,2023-10-26,44.45075,"NORTHFIELD 0.6 SE, MN US",0.4294,GHCND:US1MNRC0059,METERS,-93.15277
296.6,2021-01-11,2024-01-30,44.423,"DUNDAS 0.4 SW, MN US",1,GHCND:US1MNRC0060,METERS,-93.212
293.8,2020-11-22,2023-03-16,44.452433,"NORTHFIELD 0.6 SE, MN US",0.8202,GHCND:US1MNRC0062,METERS,-93.152657
357.5,2022-03-05,2023-10-28,44.34014,"FARIBAULT 5.8 ENE, MN US",0.5755,GHCND:US1MNRC0063,METERS,-93.175599
300.2,2023-04-11,2024-01-30,44.46566,"NORTHFIELD 2.4 WNW, MN US",0.8983,GHCND:US1MNRC0074,METERS,-93.20924
487.7,2019-07-01,2023-10-25,43.67966,"BEAVER CREEK 5.8 NW, MN US",0.0849,GHCND:US1MNRK0004,METERS,-96.433618
453.5,2019-12-28,2024-01-30,43.5296,"HILLS 0.2 NW, MN US",0.9996,GHCND:US1MNRK0005,METERS,-96.36146
349.3,2021-04-07,2021-11-14,47.867162,"PLUMMER 4.9 SE, MN US",0.9955,GHCND:US1MNRL0002,METERS,-95.964981
262.4,2009-11-01,2023-08-07,45.0208,"KOHLMAN PARK, MN US",0.9819,GHCND:US1MNRM0001,METERS,-93.0542
299.3,2009-11-01,2024-01-29,45.026296,"NORTH SAINT PAUL 1.0 NNW, MN US",0.9873,GHCND:US1MNRM0002,METERS,-93.007856
296.9,2009-12-01,2021-12-17,44.997981,"ROSEVILLE 1.4 SSE, MN US",0.5527,GHCND:US1MNRM0005,METERS,-93.139967
282.9,2009-04-01,2011-06-07,45.0438,"WHITE BEAR LAKE 2.8 SSW, MN US",0.7112,GHCND:US1MNRM0006,METERS,-93.0232
281,2009-12-01,2020-02-26,44.9589,"SAINT PAUL 3.3 WNW, MN US",1,GHCND:US1MNRM0007,METERS,-93.1703
289.6,2010-10-01,2011-10-31,45.078408,"ARDEN HILLS 1.0 ENE, MN US",0.4612,GHCND:US1MNRM0008,METERS,-93.149148
278.3,2009-12-01,2013-10-20,44.93,"SAINT PAUL 2.4 WSW, MN US",1,GHCND:US1MNRM0009,METERS,-93.147
277.7,2010-02-01,2012-04-18,45.05573,"NEW BRIGHTON 0.7 SSE, MN US",1,GHCND:US1MNRM0014,METERS,-93.202167
280.4,2010-04-01,2024-01-30,45.035019,"ROSEVILLE 2.1 NW, MN US",0.9998,GHCND:US1MNRM0015,METERS,-93.186205
278,2010-07-24,2024-01-13,45.0280758,"ROSEVILLE 2.4 ENE, MN US",0.998,GHCND:US1MNRM0017,METERS,-93.1094437
291.7,2010-11-01,2016-01-12,45.01843,"LITTLE CANADA 0.9 WSW, MN US",0.9986,GHCND:US1MNRM0019,METERS,-93.10265
305.1,2010-11-01,2014-08-18,44.957119,"MAPLEWOOD 2.7 SE, MN US",0.8893,GHCND:US1MNRM0020,METERS,-92.984983
274.3,1998-06-17,2023-10-30,44.959918,"SAINT PAUL 4.1 WNW, MN US",0.6423,GHCND:US1MNRM0022,METERS,-93.185659
277.4,2011-04-01,2012-10-01,45.031855,"LITTLE CANADA 0.7 NE, MN US",0.6822,GHCND:US1MNRM0023,METERS,-93.077113
286.8,2011-07-01,2011-11-29,45.078673,"VADNAIS HEIGHTS 1.5 N, MN US",1,GHCND:US1MNRM0024,METERS,-93.06993
266.4,2012-04-01,2023-12-31,44.9717674255371,"SAINT PAUL 1.7 N, MN US",0.9583,GHCND:US1MNRM0030,METERS,-93.1030960083008
272.8,2012-04-01,2023-10-13,45.019940212369,"ROSEVILLE 0.5 NE, MN US",0.9599,GHCND:US1MNRM0031,METERS,-93.1467535346746
297.5,2013-02-01,2021-09-22,44.9955406188965,"MAPLEWOOD 0.8 N, MN US",0.825,GHCND:US1MNRM0037,METERS,-93.0271224975586
276.1,2013-07-01,2018-11-29,44.971511,"SAINT PAUL 3.2 WNW, MN US",0.6663,GHCND:US1MNRM0039,METERS,-93.160475
274.3,2014-04-01,2016-11-18,44.9767781049013,"SAINT PAUL 4.5 WNW, MN US",0.736,GHCND:US1MNRM0041,METERS,-93.1865306943655
290.5,2015-02-01,2015-11-27,45.025919,"ROSEVILLE 0.9 NNE, MN US",1,GHCND:US1MNRM0045,METERS,-93.1451189
263.7,2015-04-01,2020-08-01,44.993511,"ROSEVILLE 2.6 SE, MN US",0.9961,GHCND:US1MNRM0046,METERS,-93.11193
248.7,2015-04-01,2024-01-30,44.9039,"SAINT PAUL 5.1 SW, MN US",0.998,GHCND:US1MNRM0054,METERS,-93.1882
282.5,2015-06-01,2024-01-29,45.033031463623,"ROSEVILLE 1.6 NW, MN US",0.998,GHCND:US1MNRM0056,METERS,-93.1752395629883
234.7,2015-06-01,2016-12-19,44.956446,"SAINT PAUL MPCA, MN US",0.998,GHCND:US1MNRM0057,METERS,-93.083678
319.1,2020-06-29,2024-01-30,45.012498,"ROSEVILLE 1.8 E, MN US",0.9077,GHCND:US1MNRM0059,METERS,-93.117633
279.8,2016-03-01,2023-10-29,44.937442,"SAINT PAUL 4.0 W, MN US",0.3125,GHCND:US1MNRM0061,METERS,-93.185215
289,2016-05-31,2024-01-30,45.0241,"NORTH SAINT PAUL 1.0 NW, MN US",0.9563,GHCND:US1MNRM0063,METERS,-93.014
249,2016-09-03,2017-09-06,44.901884,"SAINT PAUL 4.6 SW, MN US",0.2954,GHCND:US1MNRM0065,METERS,-93.17274
286.5,2017-03-15,2018-09-21,45.0084,"ROSEVILLE 0.8 SE, MN US",0.7112,GHCND:US1MNRM0070,METERS,-93.141
283.5,2017-03-28,2018-11-11,45.1148079,"SHOREVIEW 2.4 NNE, MN US",0.8534,GHCND:US1MNRM0071,METERS,-93.1116714
289.9,2017-05-09,2022-09-13,44.984495,"SAINT PAUL 5.0 WNW, MN US",0.1146,GHCND:US1MNRM0074,METERS,-93.193129
278.6,2017-06-12,2023-09-28,45.116933,"SHOREVIEW 2.4 NNE, MN US",0.0831,GHCND:US1MNRM0075,METERS,-93.120253
286.2,2018-05-02,2020-06-03,45.105492,"WHITE BEAR LAKE 2.1 NW, MN US",0.2644,GHCND:US1MNRM0083,METERS,-93.039573
296,2018-06-01,2024-01-27,45.001861,"ROSEVILLE 1.2 SW, MN US",0.8021,GHCND:US1MNRM0084,METERS,-93.170346
215.8,2018-09-10,2019-06-06,44.935757,"SAINT PAUL 1.0 SSE, MN US",0.3889,GHCND:US1MNRM0085,METERS,-93.094081
275.8,2018-10-01,2023-10-29,45.115977,"SHOREVIEW 2.2 N, MN US",0.5013,GHCND:US1MNRM0086,METERS,-93.14207
281,2019-05-03,2024-01-30,44.958902,"ST PAUL 3.4 WNW, MN US",0.5469,GHCND:US1MNRM0089,METERS,-93.172554
295.7,2019-07-28,2020-05-22,44.983237,"FALCON HEIGHTS 0.9 ESE, MN US",0.998,GHCND:US1MNRM0098,METERS,-93.161571
293.5,2019-10-26,2024-01-30,45.005838,"ROSEVILLE 0.7 SSE, MN US",0.9408,GHCND:US1MNRM0099,METERS,-93.1504
298.4,2020-03-20,2023-11-21,44.995639,"FALCON HEIGHTS 0.4 NNW, MN US",0.5082,GHCND:US1MNRM0101,METERS,-93.179281
280.7,2020-04-14,2024-01-28,44.9361831,"SAINT PAUL 3.8 WSW, MN US",0.7307,GHCND:US1MNRM0107,METERS,-93.1800185
280.7,2020-04-19,2023-11-07,45.02814,"ROSEVILLE 2.2 ENE, MN US",0.6233,GHCND:US1MNRM0108,METERS,-93.11325
266.1,2020-04-11,2020-10-16,44.932251,"SAINT PAUL 4.4 WSW, MN US",0.9898,GHCND:US1MNRM0110,METERS,-93.190894
275.8,2020-04-30,2022-02-11,45.01173,"LITTLE CANADA 0.9 SSW, MN US",0.8545,GHCND:US1MNRM0112,METERS,-93.09227
228,2020-06-01,2023-12-10,44.948199,"SAINT PAUL 0.8 E, MN US",0.5836,GHCND:US1MNRM0115,METERS,-93.088012
319.7,2020-05-14,2024-01-30,44.9247,"MAPLEWOOD 4.3 SSE, MN US",1,GHCND:US1MNRM0116,METERS,-92.9996
276.5,2019-06-12,2023-06-28,45.06225,"VADNAIS HEIGHTS 0.9 WNW, MN US",0.998,GHCND:US1MNRM0119,METERS,-93.091509
310.9,2020-08-14,2024-01-29,44.9058881,"MAPLEWOOD 5.6 SSE, MN US",0.9268,GHCND:US1MNRM0120,METERS,-92.9971213
287.4,2020-10-12,2022-09-06,45.017018,"ROSEVILLE 0.4 ENE, MN US",0.801,GHCND:US1MNRM0121,METERS,-93.14711
290.8,2021-02-04,2024-01-30,44.94557,"SAINT PAUL 2.2 W, MN US",0.7947,GHCND:US1MNRM0122,METERS,-93.148747
288.3,2021-03-23,2022-11-13,45.1164644,"MOUNDS VIEW 0.7 NNW, MN US",0.7621,GHCND:US1MNRM0125,METERS,-93.2136141
295.4,2021-03-24,2024-01-30,44.9965478,"FALCON HEIGHTS 0.8 NE, MN US",0.9559,GHCND:US1MNRM0128,METERS,-93.1632687
276.1,2021-03-23,2024-01-29,45.0624512,"SHOREVIEW 1.6 SSE, MN US",0.9588,GHCND:US1MNRM0129,METERS,-93.125403
297.8,2020-08-05,2023-10-23,44.9215747,"SAINT PAUL 5.1 ESE, MN US",0.5625,GHCND:US1MNRM0130,METERS,-93.0065897
273.7,2021-04-01,2022-05-20,45.0869,"NEW BRIGHTON 1.5 N, MN US",0.499,GHCND:US1MNRM0134,METERS,-93.2043
290.2,2021-04-11,2024-01-29,44.946351,"SAINT PAUL 1.0 W, MN US",0.7676,GHCND:US1MNRM0145,METERS,-93.1234955
304.2,2021-04-01,2023-12-05,45.060498,"NEW BRIGHTON 1.1 WSW, MN US",0.534,GHCND:US1MNRM0147,METERS,-93.226541
299,2021-06-05,2023-10-27,44.938313,"SAINT PAUL 2.9 WSW, MN US",0.9819,GHCND:US1MNRM0148,METERS,-93.160954
275.2,2021-04-06,2023-12-28,44.927868,"SAINT PAUL 1.5 SSE, MN US",0.6118,GHCND:US1MNRM0149,METERS,-93.089683
283.8,2021-05-29,2024-01-08,44.961389,"SAINT PAUL 3.6 WNW, MN US",0.9005,GHCND:US1MNRM0153,METERS,-93.176069
277.7,2021-09-21,2023-10-14,45.092796,"NEW BRIGHTON 1.9 N, MN US",0.9819,GHCND:US1MNRM0158,METERS,-93.205812
279.5,2021-10-28,2024-01-27,45.045146,"VADNAIS HEIGHTS 0.8 SSE, MN US",0.8165,GHCND:US1MNRM0159,METERS,-93.070906
276.1,2021-10-17,2023-08-02,45.042941,"ARDEN HILLS 2.1 SSE, MN US",1,GHCND:US1MNRM0160,METERS,-93.155115
262.7,2021-12-11,2024-01-30,44.9250153,"SAINT PAUL 4.6 WSW, MN US",0.9173,GHCND:US1MNRM0161,METERS,-93.1915427
285.9,2022-01-01,2024-01-30,44.9336,"SAINT PAUL 3.5 WSW, MN US",0.8803,GHCND:US1MNRM0163,METERS,-93.17248
278.3,2022-03-20,2024-01-29,45.0685,"VADNAIS HEIGHTS 0.8 N, MN US",0.8693,GHCND:US1MNRM0165,METERS,-93.07487
284.4,2022-03-23,2024-01-29,45.07282,"SHOREVIEW 1.4 ESE, MN US",0.8156,GHCND:US1MNRM0166,METERS,-93.11142
279.5,2022-04-01,2022-10-13,44.95732,"SAINT PAUL 2.3 WNW, MN US",0.8385,GHCND:US1MNRM0168,METERS,-93.1497
284.1,2022-03-22,2022-09-25,45.0427,"ARDEN HILLS 2.2 SSW, MN US",1,GHCND:US1MNRM0175,METERS,-93.1840579923589
291.7,2020-11-13,2024-01-29,45.0812856,"WHITE BEAR LAKE 2.6 W, MN US",0.8619,GHCND:US1MNRM0176,METERS,-93.0625149
,2022-04-01,2024-01-30,44.919283,"MAPLEWOOD 4.6 SSE, MN US",0.8962,GHCND:US1MNRM0180,,-93.000123
293.2,2022-04-08,2024-01-30,45.0594137,"WHITE BEAR LAKE 1.7 S, MN US",0.9698,GHCND:US1MNRM0183,METERS,-93.0099555
276.1,2022-04-07,2023-08-17,44.9988504,"SAINT PAUL 3.5 N, MN US",0.9898,GHCND:US1MNRM0188,METERS,-93.0987521
267.6,2022-07-14,2024-01-29,44.936,"SAINT PAUL 4.3 W, MN US",0.998,GHCND:US1MNRM0192,METERS,-93.19
276.5,2022-09-10,2024-01-27,45.060627,"ARDEN HILLS 0.8 SSW, MN US",0.5287,GHCND:US1MNRM0193,METERS,-93.172438
253.3,2023-04-26,2023-10-28,44.953905,"SAINT PAUL 1.8 ENE, MN US",0.871,GHCND:US1MNRM0201,METERS,-93.068033
280.1,2023-03-16,2024-01-30,44.9355538,"SAINT PAUL 1.1 SW, MN US",0.9947,GHCND:US1MNRM0203,METERS,-93.118716
275.2,2023-04-11,2023-12-05,44.9414,"SAINT PAUL 4.1 E, MN US",0.7447,GHCND:US1MNRM0207,METERS,-93.0212
285.6,2023-04-11,2024-01-30,44.92041,"SAINT PAUL 4.0 WSW, MN US",0.7932,GHCND:US1MNRM0223,METERS,-93.17674
294.4,2023-04-13,2023-10-27,45.1087351,"WHITE BEAR LAKE 2.1 NE, MN US",1,GHCND:US1MNRM0230,METERS,-92.9864729
278.9,2023-04-29,2024-01-29,45.1230543,"SHOREVIEW 2.7 N, MN US",0.9925,GHCND:US1MNRM0231,METERS,-93.1348464
320.3,2010-11-01,2024-01-17,48.84359,"ROSEAU 0.1 SSW, MN US",0.5825,GHCND:US1MNRS0001,METERS,-95.76348
318.8,2008-11-01,2014-04-24,48.848604,"ROSEAU 0.4 NE, MN US",0.7231,GHCND:US1MNRS0002,METERS,-95.757375
330.4,2012-06-01,2022-09-03,48.998845,"ROSEAU 10.7 N, MN US",0.3077,GHCND:US1MNRS0003,METERS,-95.767801
322.5,2014-06-01,2022-08-16,48.857321664691,"ROSEAU 5.8 E, MN US",0.998,GHCND:US1MNRS0004,METERS,-95.6366347521544
340.2,2018-03-25,2021-10-27,48.777061,"ROSEAU 7.8 SE, MN US",0.9634,GHCND:US1MNRS0006,METERS,-95.624705
320,2019-03-21,2019-10-28,48.846493,"ROSEAU 0.4 ENE, MN US",0.998,GHCND:US1MNRS0007,METERS,-95.753303
331,2021-09-10,2024-01-30,48.9309,"WARROAD 1.8 WNW, MN US",0.998,GHCND:US1MNRS0009,METERS,-95.3631
329.5,2010-05-01,2012-10-25,44.789408,"DANUBE 0.3 SE, MN US",0.9647,GHCND:US1MNRV0003,METERS,-95.097321
333.1,2010-06-01,2023-12-26,44.675889,"HECTOR 5.4 SSW, MN US",0.492,GHCND:US1MNRV0004,METERS,-94.772338
345.3,2010-06-01,2024-01-30,44.8843744,"BIRD ISLAND 9.0 NNE, MN US",0.9998,GHCND:US1MNRV0005,METERS,-94.818846
320,1998-06-01,2014-09-05,44.8052738,"BUFFALO LAKE 5.7 NE, MN US",0.1326,GHCND:US1MNRV0007,METERS,-94.5505094
324.3,2015-03-01,2024-01-30,44.80662,"RENVILLE 3.7 ENE, MN US",0.9993,GHCND:US1MNRV0011,METERS,-95.13941
321.9,2015-07-01,2021-03-24,44.6657109260559,"RENVILLE 9.3 SSE, MN US",0.9925,GHCND:US1MNRV0012,METERS,-95.137417986989
331.3,2018-07-08,2024-01-29,44.762623,"BIRD ISLAND 0.3 SW, MN US",1,GHCND:US1MNRV0013,METERS,-94.898393
307.2,2020-05-01,2023-10-25,44.458481,"FAIRFAX 4.9 SSE, MN US",0.7145,GHCND:US1MNRV0015,METERS,-94.703623
276.5,2020-06-19,2024-01-29,44.69882,"SACRED HEART 5.8 S, MN US",0.747,GHCND:US1MNRV0017,METERS,-95.329187
334.1,2020-07-01,2024-01-29,44.83699,"RENVILLE 3.4 N, MN US",0.8829,GHCND:US1MNRV0018,METERS,-95.200654
326.4,2022-05-29,2024-01-30,44.791742,"RENVILLE 0.2 NNW, MN US",0.6618,GHCND:US1MNRV0019,METERS,-95.213216
322.2,2023-03-20,2023-11-21,44.784569,"SACRED HEART 0.2 N, MN US",0.919,GHCND:US1MNRV0025,METERS,-95.350494
311.5,2011-05-01,2013-11-16,44.5382471,"REDWOOD FALLS 0.9 E, MN US",0.9985,GHCND:US1MNRW0001,METERS,-95.0996314
311.5,2014-05-01,2015-12-31,44.5387747138739,"REDWOOD FALLS 0.4 E, MN US",0.9481,GHCND:US1MNRW0002,METERS,-95.1095672696829
329.2,2015-02-01,2023-10-26,44.4084,"LUCAN 0.2 ESE, MN US",1,GHCND:US1MNRW0003,METERS,-95.4097
325.2,2017-03-24,2022-11-12,44.3922920227051,"WABASSO 3.4 ESE, MN US",0.634,GHCND:US1MNRW0008,METERS,-95.1872482299805
325.2,2019-03-23,2024-01-30,44.60224,"BELVIEW 0.3 S, MN US",0.8485,GHCND:US1MNRW0011,METERS,-95.32848
312.7,2020-04-14,2023-10-29,44.545746,"REDWOOD FALLS 0.6 NE, MN US",0.9227,GHCND:US1MNRW0014,METERS,-95.108383
305.4,2011-12-01,2023-10-29,44.687747,"GREEN ISLE 1.7 WNW, MN US",0.9998,GHCND:US1MNSB0004,METERS,-94.038383
